symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count,openTime_dt,closeTime_dt
BTCBKRW,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1774248208591,1774334608591,-1,-1,0,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
ETHBKRW,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1774248208591,1774334608591,-1,-1,0,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
BNBBKRW,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1774248208591,1774334608591,-1,-1,0,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
WTCUSDT,-0.01340000,-56.540,0.01683440,0.00000000,0.01030000,8106.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02370000,0.02400000,0.01000000,28831218.00000000,485356.12470000,1774248208591,1774334608591,18810188,18814188,4001,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
DATABUSD,0.00011000,0.471,0.02444179,0.00000000,0.02344000,7826.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02333000,0.02700000,0.02213000,15349017.90000000,375157.40015600,1774248208591,1774334608591,7815406,7819405,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
DATAUSDT,-0.00040000,-31.250,0.00101655,0.00000000,0.00088000,50503.80000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00128000,0.00129000,0.00081000,109741867.20000000,111558.29681000,1774248208591,1774334608591,55347876,55351876,4001,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
XZCUSDT,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1774248208591,1774334608591,-1,-1,0,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
SOLBNB,-0.00160000,-1.176,0.13478339,0.13600000,0.13450000,23.92500000,0.13450000,279.19000000,0.13460000,104.05200000,0.13610000,0.13990000,0.13090000,20759.37100000,2798.01836420,1775030397509,1775116797509,18462117,18472167,10051,2026-04-01 07:59:57.509,2026-04-02 07:59:57.509
SOLBTC,-0.00003090,-2.532,0.00120936,0.00122060,0.00118970,3.94000000,0.00118990,276.96400000,0.00119000,1.00000000,0.00122060,0.00125380,0.00117400,169978.38200000,205.56507107,1775030385721,1775116785721,159424926,159468433,43508,2026-04-01 07:59:45.721,2026-04-02 07:59:45.721
SOLUSDT,-4.20000000,-5.009,82.10384027,83.84000000,79.65000000,87.33300000,79.64000000,1267.31100000,79.65000000,246.90800000,83.85000000,86.65000000,78.30000000,5633642.82600000,462543710.73419000,1775030398784,1775116798784,1924372074,1925793944,1421871,2026-04-01 07:59:58.784,2026-04-02 07:59:58.784
SOLBUSD,2.78000000,3.870,72.68094248,0.00000000,74.62000000,0.12000000,0.00000000,0.00000000,0.00000000,0.00000000,71.84000000,76.15000000,67.97000000,9085.48000000,660341.24930000,1774248208591,1774334608591,130232904,130236904,4001,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
BTCIDRT,0.00,0,0.00,0.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1774248208591,1774334608591,-1,-1,0,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
BNBIDRT,0.00,0,0.00,0.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1774248208591,1774334608591,-1,-1,0,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
USDTIDRT,129.00,0.818,15819.50,0.00,15907.00,2.00000000,0.00,0.00000000,0.00,0.00000000,15778.00,15951.00,15720.00,2647776.00000000,41886490184.00,1774248208591,1774334608591,3238753,3242752,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
BUSDIDRT,0.00,0,0.00,0.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1774248208591,1774334608591,-1,-1,0,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
CTSIBTC,0.00000004,12.903,0.00000033,0.00000032,0.00000035,60539.00000000,0.00000035,95793.00000000,0.00000036,284060.00000000,0.00000031,0.00000040,0.00000031,22994511.00000000,7.62681008,1775030391523,1775116791523,11644201,11649523,5323,2026-04-01 07:59:51.523,2026-04-02 07:59:51.523
CTSIUSDT,0.00154000,7.048,0.02318972,0.02182000,0.02339000,1187.00000000,0.02340000,11391.00000000,0.02344000,768.00000000,0.02185000,0.02717000,0.02134000,71362059.00000000,1654866.51644000,1775030398764,1775116798764,56741689,56773736,32048,2026-04-01 07:59:58.764,2026-04-02 07:59:58.764
CTSIBNB,-0.00017830,-18.257,0.00096130,0.00000000,0.00079830,73.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00097660,0.00118900,0.00078280,751171.00000000,722.09807120,1774248208591,1774334608591,4210656,4214655,4000,2026-03-23 06:43:28.591,2026-03-24 06:43:28.591
